source_genesymbol	target_genesymbol	is_directed	consensus_direction	references
PRKD1	CERT1	1	1	PhosphoSite:17442665;PhosphoSite:17591919;PhosphoSite:19005213;PhosphoSite:23676904;PhosphoSite:28652409;PhosphoSite:29541394;PhosphoSite:29848549;ProtMapper:17591919;ProtMapper:19005213;ProtMapper:22226883;ProtMapper:23608234;ProtMapper:25889812;SIGNOR:17591919;dbPTM:17591919;iPTMnet:17591919
PCM1	CETN3	1	1	SIGNOR:12403812
PCM1	PCNT	1	1	HPRD:11171385;IntAct:24816561;SIGNOR:12403812
PCM1	CETN2	1	1	SIGNOR:12403812
PCM1	NEK2	1	1	SIGNOR:15659651
PCM1	CETN1	1	1	SIGNOR:12403812
PCM1	NIN	1	1	SIGNOR:12403812
PCM1	CEP250	1	1	SIGNOR:15659651
PPP2R5A	TGFBR1	1	1	SIGNOR:9774674
PPP2R5B	KIF20A	1	1	SIGNOR:27939310
PPP2R5B	BCL2	1	1	ProtMapper:18845789;SIGNOR:18845789
PPP2R5B	AKT1	1	1	ACSN:10026142;ACSN:10995457;ACSN:16406523;ACSN:16680151;ACSN:18039929;ACSN:18042541;ACSN:18559511;ACSN:18588945;ACSN:19216069;ACSN:20452955;ProtMapper:16495456;SIGNOR:16495456
PPP2R5B	CASP3	1	1	ProtMapper:15569672;SIGNOR:15569672
PTGES3	HSP90AA1	1	1	BioGRID:11812147;BioGRID:16289154;BioGRID:16403413;BioGRID:16565516;BioGRID:22806877;BioGRID:9817749;DIP:8114727;HPRD:11812147;HPRD:12077419;IntAct:21988832;IntAct:25036637;IntAct:9817749;Lit-BM-17:10642522;Lit-BM-17:10811660;Lit-BM-17:11413142;Lit-BM-17:11447118;Lit-BM-17:11812147;Lit-BM-17:14761955;Lit-BM-17:14987994;Lit-BM-17:15916966;Lit-BM-17:16289154;Lit-BM-17:16403413;Lit-BM-17:16565516;Lit-BM-17:18172314;Lit-BM-17:18285346;Lit-BM-17:19740745;Lit-BM-17:19875381;Lit-BM-17:19996313;Lit-BM-17:20039095;Lit-BM-17:20048054;Lit-BM-17:20159553;Lit-BM-17:20661446;Lit-BM-17:21988832;Lit-BM-17:22315411;Lit-BM-17:22504172;Lit-BM-17:22729780;Lit-BM-17:22806877;Lit-BM-17:23022381;Lit-BM-17:25036637;Lit-BM-17:26804907;Lit-BM-17:8114727;Lit-BM-17:9817749;SIGNOR:9817749
STK38	YAP1	1	1	SIGNOR:25601544
STK38	AAK1	1	1	ProtMapper:22445341;SIGNOR:22445341;iPTMnet:22445341
STK38	RAB3IP	1	1	ProtMapper:22445341;SIGNOR:22445341;iPTMnet:22445341
STK38	PANX2	1	1	SIGNOR:22445341;iPTMnet:22445341
STK38	RAB11FIP5	1	1	SIGNOR:22445341;iPTMnet:22445341
STK38	PI4KB	1	1	SIGNOR:22445341;iPTMnet:22445341
PTPRR	STAT3	1	1	ProtMapper:17360477;SIGNOR:17360477
PTPRR	PXN	1	1	ProtMapper:20133777;SIGNOR:20133777
PTPRR	MAPK7	1	1	CancerCellMap:12042304;DEPOD:12042304;HPRD:12042304;NetPath:12042304;ProtMapper:12042304;SIGNOR:12042304
PTPRR	MAPK14	1	1	DIP:23932588;ELM:23932588;IntAct:23932588;SIGNOR:11711538
PTPRK	EGFR	1	1	DEPOD:16263724;ProtMapper:16263724;SIGNOR:16263724
PTPRK	ZNRF3	1	1	SIGNOR:31934854
RABEP1	RAB5A	1	1	BioGRID:8521472;BioGRID:9045618;HPRD:15378032;HPRD:8521472;HPRD:9045618;Lit-BM-17:10720461;Lit-BM-17:11718716;Lit-BM-17:15328530;Lit-BM-17:15378032;Lit-BM-17:26430212;Lit-BM-17:8521472;Lit-BM-17:9045618;Lit-BM-17:9524117;SIGNOR:11452015
RABEP1	RABGEF1	1	1	BioGRID:11452015;BioGRID:9323142;DIP:17450153;HPRD:12505986;Lit-BM-17:10720461;Lit-BM-17:11452015;Lit-BM-17:17341663;Lit-BM-17:17450153;Lit-BM-17:24957337;Lit-BM-17:26430212;Lit-BM-17:9323142;SIGNOR:11452015
RET/PTC2	STAT3	1	1	SIGNOR:12637586
ERBB4	PIK3CD	1	1	ACSN:17496910;SIGNOR:16729043
CBL	ERBB4	1	1	ACSN:10514377;ACSN:17635922
ERBB4	PIK3CA	1	1	ACSN:17496910;SIGNOR:16729043
ERBB4	PIK3CB	1	1	ACSN:17496910;SIGNOR:16729043
ERBB4	PIK3CG	1	1	ACSN:17496910;SIGNOR:16729043
ERBB4	GRB2	1	1	DOMINO:16729043;ELM:12731860;HPRD:16729043;Lit-BM-17:16729043;Lit-BM-17:24658140;Lit-BM-17:25140053;SIGNOR:16729043;SIGNOR:16829981
ERBB4	PIK3CA_PIK3R1	1	1	SIGNOR:16729043
ZMYND11	H3-3A	1	1	Lit-BM-17:24590075;SIGNOR:24675531
E2F5	CREBBP_EP300	1	1	SIGNOR:10783242
RPS6KA2	NR4A1	1	1	ProtMapper:11883936;SIGNOR:11883936
RPS6KA2	NFKBIA	1	1	ProtMapper:20385620;SIGNOR:20385620;iPTMnet:20385620
RPS6KA2	L1CAM	1	1	HPRD:8663493;KEA:8663493;ProtMapper:8663493;SIGNOR:8663493;iPTMnet:8663493
RPS6KA2	BAD	1	1	ACSN:10230394;ACSN:10558990;ACSN:10611223;ACSN:10837486;ACSN:11493700;ACSN:12954615;ACSN:15280015;ACSN:17270021;ACSN:8929531;ACSN:9346240;ACSN:9381178;HPRD-phos:10521512;HPRD-phos:10837486;HPRD-phos:10880354;HPRD-phos:10949026;HPRD-phos:12897128;HPRD-phos:18669648;HPRD-phos:18707149;HPRD-phos:20166139;HPRD-phos:9381178;HPRD:10521512;HPRD:10837486;HPRD:10880354;HPRD:10949026;HPRD:12897128;HPRD:9381178;KEA:10521512;KEA:10837486;KEA:10880354;KEA:10949026;KEA:11983683;KEA:12897128;KEA:15037618;KEA:15226424;KEA:15972258;KEA:16403219;KEA:9381178;ProtMapper:10558990;ProtMapper:10837486;ProtMapper:19282669;SIGNOR:10837486;SIGNOR:19282669;iPTMnet:10521512;iPTMnet:10837486;iPTMnet:10880354;iPTMnet:10949026;iPTMnet:12897128;iPTMnet:18669648;iPTMnet:18707149;iPTMnet:19282669;iPTMnet:20166139;iPTMnet:9381178;phosphoELM:10558990
PCBP2	MAVS	1	1	InnateDB:19881509;SIGNOR:19881509
PCBP2	ITCH	1	1	InnateDB:19881509;SIGNOR:19881509
ELOC	H1-1	1	1	ProtMapper:20551309;SIGNOR:20551309;iPTMnet:20551309
ELOC	NOTCH4	1	1	Lit-BM-17:22001063;SIGNOR:22001063
RHEB	PLD1	1	1	InnateDB:18550814;SIGNOR:18550814
RHEB	EIF2AK3	1	1	SIGNOR:25660019
RHEB	AKT1S1_DEPTOR_MLST8_MTOR_RPTOR	1	1	SIGNOR:19222999;SIGNOR:19299511
ANGPT1	TIE1	1	1	Baccin2019:11172728;CellTalkDB:11172728;Cellinker:11172728;HPMR:11172728;LRdb:11172728;SIGNOR:11172728;connectomeDB2020:11172728
P2RY14	GNA14	1	1	SIGNOR:31160049
P2RY14	GNAI3	1	1	SIGNOR:31160049
P2RY14	GNAO1	1	1	SIGNOR:31160049
P2RY14	GNAZ	1	1	SIGNOR:31160049
RPS6KA1	EIF4B	1	1	ACSN:15187187;ACSN:15239952;ACSN:16286006;ACSN:19114553;ACSN:21233202;ProtMapper:15071500;ProtMapper:17664694;SIGNOR:15071500;dbPTM:15071500;dbPTM:16083285;dbPTM:16763566;dbPTM:17924679;dbPTM:19413330;iPTMnet:15071500;iPTMnet:16763566
P2RY14	GNAI1	1	1	SIGNOR:31160049
DLGAP5	DLG4	1	1	SIGNOR:9115257
DLGAP5	SHANK3	1	1	SIGNOR:28179641
DLGAP5	SHANK2	1	1	SIGNOR:28179641
DLGAP5	SHANK1	1	1	SIGNOR:28179641
RPS6KA1	MITF	1	1	HPRD:10673502;ProtMapper:10673502;ProtMapper:14726002;ProtMapper:20701798;ProtMapper:21749389;ProtMapper:21887372;SIGNOR:10673502;SIGNOR:21749389;dbPTM:10673502;iPTMnet:10673502;iPTMnet:21749389
RPS6KA1	ESR1	1	1	HPRD-phos:11139588;HPRD-phos:11432835;HPRD-phos:11507039;HPRD-phos:12093745;HPRD-phos:9528769;HPRD:11139588;HPRD:11432835;HPRD:11507039;HPRD:12093745;HPRD:9528769;KEA:10949034;KEA:11139588;KEA:11432835;KEA:11507039;KEA:12093745;KEA:12118371;KEA:15059947;KEA:15461668;KEA:15528270;KEA:16076840;KEA:7491495;KEA:7838153;KEA:9528769;ProtMapper:10411321;ProtMapper:25336146;ProtMapper:30034315;ProtMapper:7838153;ProtMapper:9528769;SIGNOR:7838153;iPTMnet:11139588;iPTMnet:11432835;iPTMnet:11507039;iPTMnet:12093745;iPTMnet:19925796;iPTMnet:7838153;iPTMnet:9528769
RPS6KA1	SLC9A1	1	1	KEA:10400637;ProtMapper:10400637;ProtMapper:23431433;ProtMapper:27049728;SIGNOR:10400637;iPTMnet:10400637
RPS6KA1	FLNA	1	1	KEA:12198493;KEA:15024089;ProtMapper:15024089;SIGNOR:15024089;iPTMnet:15024089
RPS6KA1	CDC25A	1	1	PhosphoSite:23708659;ProtMapper:23708659;SIGNOR:23708659;iPTMnet:23708659
RPS6KA1	CDC25B	1	1	ProtMapper:23708659;SIGNOR:23708659;iPTMnet:23708659
RPS6KA1	L1CAM	1	1	HPRD-phos:8663493;HPRD:8663493;KEA:8663493;ProtMapper:8663493;SIGNOR:8663493;iPTMnet:8663493
RPS6KA1	IRS1	1	1	KEA:15364919;KEA:17081983;KEA:17709744;SIGNOR:21798082;phosphoELM:17709744
RPS6KA1	ETV1	1	1	HPRD-phos:11551945;HPRD-phos:12213813;HPRD-phos:12569367;HPRD-phos:12917345;HPRD:11551945;HPRD:12213813;HPRD:12569367;HPRD:12917345;KEA:11551945;KEA:12213813;KEA:12569367;KEA:12917345;ProtMapper:12213813;SIGNOR:12213813;dbPTM:12213813;dbPTM:12569367;iPTMnet:11551945;iPTMnet:12213813;iPTMnet:12569367;iPTMnet:12917345;phosphoELM:12213813
RPS6KA1	VASP	1	1	PhosphoSite:14679200;PhosphoSite:18637808;PhosphoSite:20463151;PhosphoSite:21423205;PhosphoSite:21451103;PhosphoSite:8182057;ProtMapper:21423205;ProtMapper:24097826;SIGNOR:21423205;iPTMnet:21423205
RPS6KA1	RPS6	1	1	ProtMapper:17360704;ProtMapper:17664694;ProtMapper:21233202;ProtMapper:29892299;SIGNOR:17360704;SIGNOR:21233202;dbPTM:16083285;dbPTM:17081983;dbPTM:17287340;dbPTM:17360704;dbPTM:18187866;dbPTM:18669648;dbPTM:18974095;dbPTM:19369195;dbPTM:21418524;iPTMnet:17360704;iPTMnet:21233202
RPS6KA1	YBX1	1	1	ProtMapper:19036157;ProtMapper:28415756;SIGNOR:19036157;iPTMnet:19036157
RPS6KA1	CCT2	1	1	ProtMapper:21440620;SIGNOR:21440620;iPTMnet:21440620
RPS6KA1	H3-3A	1	1	ProtMapper:10464286;ProtMapper:14625384;ProtMapper:15994958;SIGNOR:10464286;SIGNOR:14625384;SIGNOR:15994958;iPTMnet:10464286;iPTMnet:14625384;iPTMnet:15994958
RPS6KA1	MXD1	1	1	DIP:18451027;ProtMapper:18451027;SIGNOR:18451027;iPTMnet:18451027
RPS6KA1	STK11	1	1	KEA:11297520;KEA:11853558;ProtMapper:25846811;ProtMapper:28522753;SIGNOR:25846811;iPTMnet:11297520;iPTMnet:25846811
RPS6KA1	PPP1R3A	1	1	HPRD-phos:10648825;HPRD:10648825;KEA:10648825;KEA:2152882;KEA:2558013;ProtMapper:10648825;SIGNOR:10648825;iPTMnet:10648825;phosphoELM:2152882
RPS6KA1	WWC1	1	1	ProtMapper:24269383;SIGNOR:24269383;iPTMnet:24269383
RPS6KA1	DEPTOR	1	1	ProtMapper:22017876;ProtMapper:22017877;SIGNOR:22017877;iPTMnet:22017877
RPS6KA1	CIC	1	1	PhosphoSite:33103082;ProtMapper:21087211;SIGNOR:21087211;iPTMnet:21087211
RPS6KA1	METTL1	1	1	HPRD:15861136;KEA:15861136;ProtMapper:15861136;SIGNOR:15861136;iPTMnet:15861136
RPS6KA1	TSC1_TSC2	1	1	SIGNOR:15342917
RPS6KA1	AKT1S1_DEPTOR_MLST8_MTOR_RPTOR	1	1	SIGNOR:18722121
SAFB	FUS	1	1	IntAct:27731383;SIGNOR:27731383
SHH	CP	1	1	SIGNOR:14556242;SIGNOR:15618519;SIGNOR:17419683;SIGNOR:9811851
NR0B2	CEBPA	1	1	SIGNOR:17094771
STIL	PIN1	1	1	HPRD:16024801;SIGNOR:16024801
FCN2	MASP2	1	1	HPRD:12421953;SIGNOR:17204478
FCN2	MASP1	1	1	HPRD:12421953;SIGNOR:11907111
TESK1	CFL1	1	1	Adhesome:11294912;Adhesome:11340065;Adhesome:11418599;Adhesome:9655398;HPRD-phos:11340065;HPRD-phos:11418599;HPRD-phos:11925442;HPRD-phos:18491316;HPRD-phos:18578522;HPRD-phos:18669648;HPRD-phos:18702456;HPRD-phos:19413330;HPRD-phos:19651622;HPRD-phos:20058876;HPRD-phos:20068231;HPRD-phos:9655398;HPRD:11294912;HPRD:11340065;HPRD:11418599;HPRD:9655398;KEA:11294912;KEA:11340065;KEA:11418599;KEA:9655398;ProtMapper:11294912;ProtMapper:11418599;SIGNOR:11294912;SIGNOR:11418599;iPTMnet:11294912;iPTMnet:11340065;iPTMnet:11418599;iPTMnet:11925442;iPTMnet:18491316;iPTMnet:18578522;iPTMnet:18669648;iPTMnet:18702456;iPTMnet:19413330;iPTMnet:19651622;iPTMnet:20058876;iPTMnet:20068231;iPTMnet:9655398;phosphoELM:11418599
TESK1	CFL2	1	1	ProtMapper:11418599;SIGNOR:11418599;iPTMnet:11418599
TGFBI	ITGA7_ITGB1	1	1	SIGNOR:26387839
TGFBI	ITGA1_ITGB1	1	1	SIGNOR:26387839
TGFBI	ITGA3_ITGB1	1	1	SIGNOR:10906123;SIGNOR:26387839
TGFBI	ITGA4_ITGB1	1	1	SIGNOR:25786978
TARBP2	DICER1	1	1	BioGRID:15973356;BioGRID:28174252;DIP:19668211;DIP:19820710;DIP:19836333;DOMINO:16424907;HPRD:15973356;HPRD:16142218;HPRD:16424907;IntAct:16142218;IntAct:16424907;IntAct:19668211;IntAct:19804757;IntAct:19820710;IntAct:19836333;IntAct:23622242;Lit-BM-17:15973356;Lit-BM-17:16142218;Lit-BM-17:16424907;Lit-BM-17:19668211;Lit-BM-17:19804757;Lit-BM-17:19820710;Lit-BM-17:19836333;Lit-BM-17:23622242;Lit-BM-17:24778252;Lit-BM-17:25446899;SIGNOR:16142218
TGFBI	ITGA5_ITGB1	1	1	SIGNOR:25786978
TGFBI	ITGA6_ITGB4	1	1	SIGNOR:26387839
TGFBI	ITGAV_ITGB3	1	1	SIGNOR:26387839
TGFBI	ITGAV_ITGB5	1	1	SIGNOR:26387839
NCOA2	NR3C1	1	1	HPRD:12151000;LMPID:11937504;LMPID:12151000;LMPID:9430642;Lit-BM-17:11266503;Lit-BM-17:12151000;Lit-BM-17:9590696;Lit-BM-17:9920895;SIGNOR:29170386
TRADD	TRAF5	1	1	SIGNOR:19632174
TRADD	TRAF1	1	1	CancerCellMap:8565075;HPRD:8565075;InnateDB:18439848;Lit-BM-17:19287455;Lit-BM-17:8565075;NetPath:12887920;NetPath:8565075;SIGNOR:10629108
TRADD	BIRC2	1	1	HPRD:8943045;NetPath:12887920;SIGNOR:8943045
TRADD	CASP8	1	1	ACSN:10521396;ACSN:11788820;ACSN:19935698;ACSN:20125124;CancerCellMap:12887920;InnateDB:15173123;InnateDB:17047155;InnateDB:22421964;NetPath:12887920;NetPath:20203691;NetPath:21741934;SIGNOR:14585074
SF1	FUS	1	1	HPRD:9660765;SIGNOR:9660765
SF1	EWSR1	1	1	HPRD:9660765;Lit-BM-17:9660765;SIGNOR:9660765
TRIP11	THRA	1	1	SIGNOR:9256431
TRIP11	THRB	1	1	SIGNOR:9256431
TRIP13	BUB1B_BUB3_CDC20_MAD2L1	1	1	SIGNOR:25092294
JMJD1C	H3C8	1	1	SIGNOR:32034158
JMJD1C	H3-4	1	1	SIGNOR:32034158
TPSAB1	F2RL1	1	1	Cellinker:9020112;SIGNOR:21999702
RHOH	ZAP70	1	1	SIGNOR:17028588
RHOH	RAC1	1	1	SIGNOR:18089848
PTPN14	BCAR1	1	1	ProtMapper:22710723;SIGNOR:22710723
ELAVL1	ADAM10	1	1	SIGNOR:19221430
LTB4R	GNA14	1	1	SIGNOR:31160049
LTB4R	GNAI3	1	1	SIGNOR:31160049
LTB4R	GNAO1	1	1	SIGNOR:31160049
LTB4R	GNAI1	1	1	SIGNOR:31160049
LTB4R	GNA12	1	1	SIGNOR:31160049
CEBPE	CEBPG	1	1	Lit-BM-17:15588942;Lit-BM-17:23661758;SIGNOR:15588942
MYLK	MYL6B	1	1	SIGNOR:10092231
MYLK	MYL9	1	1	ProtMapper:19851336;SIGNOR:19851336;dbPTM:11942626;dbPTM:17287340;dbPTM:18669648;dbPTM:21457715;iPTMnet:19851336
MYLK	CALD1	1	1	ProtMapper:20536391;SIGNOR:20536391;iPTMnet:20536391
TAB1	ROR2	1	1	SIGNOR:18762249
MAPK11	HBP1	1	1	KEA:14612426;ProtMapper:14612426;SIGNOR:14612426;iPTMnet:14612426;phosphoELM:14612426
MAPK11	PIAS2	1	1	SIGNOR:16713578;iPTMnet:16713578
MAPK11	EGFR	1	1	ACSN:11274345;ACSN:12738796;ACSN:15187187;ACSN:18039929;SIGNOR:16932740
MAPK11	TP53	1	1	ACSN:11274345;ACSN:15140942;ACSN:15187187;ACSN:16393692;ACSN:19436832;ACSN:20506250;ACSN:21614932;ProtMapper:10212189;SIGNOR:17254968
MAPK11	KRT8	1	1	ProtMapper:11788583;SIGNOR:11788583;iPTMnet:11788583
MAPK11	TCF3	1	1	ProtMapper:15719023;SIGNOR:15719023;iPTMnet:15719023
MAPK11	TP53BP1	1	1	SIGNOR:24703952
MAPK11	TWIST1	1	1	ACSN:21502402;ProtMapper:21502402;SIGNOR:21502402;iPTMnet:21502402
EFNB3	EPHA4	1	1	Baccin2019:12383247;Baccin2019:12649481;Baccin2019:9484836;BioGRID:9484836;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:12383247;Cellinker:12649481;Cellinker:15114347;Cellinker:9484836;DIP:23812375;HPRD:12383247;HPRD:9484836;LRdb:12094214;SIGNOR:9330863;connectomeDB2020:12383247;connectomeDB2020:9484836
NCOA1	ESR1	1	1	BioGRID:10598586;BioGRID:9427757;HPRD:11165056;HPRD:9427757;IntAct:11682626;IntAct:16606617;IntAct:16957778;IntAct:17627277;LMPID:11078741;LMPID:9192902;LMPID:9482670;Lit-BM-17:10454579;Lit-BM-17:10598586;Lit-BM-17:10731636;Lit-BM-17:10760302;Lit-BM-17:11003650;Lit-BM-17:11014206;Lit-BM-17:11113179;Lit-BM-17:11358671;Lit-BM-17:12554772;Lit-BM-17:12574227;Lit-BM-17:12630920;Lit-BM-17:12714702;Lit-BM-17:12738788;Lit-BM-17:14715875;Lit-BM-17:15140878;Lit-BM-17:15604093;Lit-BM-17:16957778;Lit-BM-17:17363140;Lit-BM-17:17627277;Lit-BM-17:18451880;Lit-BM-17:20608937;Lit-BM-17:23975195;Lit-BM-17:26487511;Lit-BM-17:9121466;Lit-BM-17:9192892;Lit-BM-17:9192902;Lit-BM-17:9259327;Lit-BM-17:9427757;Lit-BM-17:9773983;Lit-BM-17:9774463;MPPI:10731636;SIGNOR:9427757
NCOA1	STAT5A	1	1	SIGNOR:12954634
SMAD1	RUNX2	1	1	BioGRID:17215250;SIGNOR:22298955
ITSN1	AP2A2_AP2B1_AP2M1_AP2S1_CLTA_CLTB_CLTC_CLTCL1	1	1	SIGNOR:24789820
NPTX1	GRIA1	1	1	SIGNOR:15115814
NPTX1	BAX	1	1	SIGNOR:23069675
NPTX1	BAD	1	1	SIGNOR:23069675
STK11	NUAK1	1	1	KEA:14976552;PhosphoSite:16488889;ProtMapper:14976552;ProtMapper:21317932;ProtMapper:29566768;SIGNOR:14976552;dbPTM:14976552;dbPTM:19369195;dbPTM:20354225;iPTMnet:14976552;phosphoELM:14976552
STK11	TP53	1	1	BioGRID:11430832;HPRD:11430832;ProtMapper:17108107;ProtMapper:20815019;SIGNOR:17108107;iPTMnet:11430832;iPTMnet:17108107
STK11	MARK3	1	1	KEA:14976552;KEA:17192257;PhosphoSite:12879020;ProtMapper:12879020;SIGNOR:12879020;dbPTM:14976552;dbPTM:17192257;dbPTM:19369195;iPTMnet:12879020;phosphoELM:14976552
STK11	PRKAA2	1	1	ACSN:15509864;ACSN:19197243;ACSN:20160076;ACSN:8910387;HPRD:10642499;KEA:12413941;KEA:12764152;ProtMapper:14614828;ProtMapper:14976552;SIGNOR:14614828;SIGNOR:14976552;dbPTM:15980064;iPTMnet:12764152;iPTMnet:14614828;iPTMnet:14976552;iPTMnet:18693249;iPTMnet:26489410
STK11	SIK1	1	1	KEA:14976552;ProtMapper:14976552;ProtMapper:18946175;SIGNOR:14976552;SIGNOR:18946175;dbPTM:14976552;dbPTM:18348280;iPTMnet:14976552;phosphoELM:14976552
STK11	PTEN	1	1	HPRD:15987703;KEA:11035045;KEA:12077256;KEA:12297295;KEA:15987703;KEA:16107342;ProtMapper:15987703;ProtMapper:17875968;ProtMapper:18321849;ProtMapper:21779440;ProtMapper:23379765;ProtMapper:25336918;ProtMapper:25763354;SIGNOR:15987703;SIGNOR:18321849;SIGNOR:21779440;iPTMnet:15987703;iPTMnet:18321849;iPTMnet:21779440;phosphoELM:18321849
STK11	PRKAA1	1	1	ACSN:15509864;ACSN:19197243;ACSN:20160076;ACSN:8910387;KEA:12764152;KEA:14511394;KEA:14614828;KEA:14985505;KEA:15980064;KEA:8910387;Lit-BM-17:16912160;Lit-BM-17:22575644;PhosphoSite:12391032;PhosphoSite:14532170;PhosphoSite:15327994;PhosphoSite:15383373;PhosphoSite:15980064;PhosphoSite:16041368;PhosphoSite:16434556;PhosphoSite:16600998;PhosphoSite:17054914;PhosphoSite:17244528;PhosphoSite:17255104;PhosphoSite:17276402;PhosphoSite:17287464;PhosphoSite:18195011;PhosphoSite:18303014;PhosphoSite:18693249;PhosphoSite:19414597;PhosphoSite:19884317;PhosphoSite:20489196;PhosphoSite:20616029;PhosphoSite:20656472;PhosphoSite:20801214;PhosphoSite:21062936;PhosphoSite:21399626;PhosphoSite:21680840;PhosphoSite:21918180;PhosphoSite:22039048;PhosphoSite:22517326;PhosphoSite:23418352;PhosphoSite:24289924;PhosphoSite:25679763;PhosphoSite:25683918;PhosphoSite:25696921;PhosphoSite:25792737;PhosphoSite:25874865;PhosphoSite:26068970;PhosphoSite:26247630;PhosphoSite:26506235;PhosphoSite:26771234;PhosphoSite:27181208;PhosphoSite:27864418;PhosphoSite:28625738;PhosphoSite:28694351;PhosphoSite:28723898;PhosphoSite:30022161;ProtMapper:14976552;ProtMapper:16054095;SIGNOR:14976552;SIGNOR:16054095;phosphoELM:14511394;phosphoELM:14614828;phosphoELM:14985505
STK11	PAK1	1	1	ProtMapper:20400510;SIGNOR:20400510;iPTMnet:20400510
STK11	MELK	1	1	KEA:14976552;KEA:16216881;ProtMapper:16216881;SIGNOR:16216881;iPTMnet:16216881;phosphoELM:14976552
STK11	PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	1	1	SIGNOR:14614828;SIGNOR:14976552
STK11	BRSK2	1	1	KEA:14976552;PhosphoSite:23629625;ProtMapper:14976552;ProtMapper:16870137;SIGNOR:14976552;dbPTM:14976552;dbPTM:18339622;iPTMnet:14976552;phosphoELM:14976552
STK11	BRSK1	1	1	KEA:14976552;ProtMapper:14976552;SIGNOR:14976552;dbPTM:14976552;dbPTM:18339622;iPTMnet:14976552;phosphoELM:14976552
STK11	MARK4	1	1	HPRD:14676191;KEA:14976552;KEA:17192257;PhosphoSite:14976552;ProtMapper:14976552;SIGNOR:14976552;dbPTM:14976552;dbPTM:17192257;iPTMnet:14976552;phosphoELM:14976552
STK11	NUAK2	1	1	KEA:14976552;KEA:17242355;KEA:18083107;ProtMapper:14976552;SIGNOR:14976552;dbPTM:14976552;iPTMnet:14976552;phosphoELM:14976552
STK11	SIK2	1	1	KEA:14976552;PhosphoSite:23322770;ProtMapper:14976552;SIGNOR:14976552;dbPTM:14976552;iPTMnet:14976552;phosphoELM:14976552
STK11	SNRK	1	1	HPRD-phos:15733851;HPRD:15733851;KEA:15733851;PhosphoSite:15733851;ProtMapper:15733851;SIGNOR:15733851;dbPTM:15733851;iPTMnet:15733851;phosphoELM:15733851
STK11	MARK1	1	1	HPRD-phos:14517247;HPRD-phos:14976552;HPRD-phos:18691976;HPRD:14517247;HPRD:14976552;KEA:14517247;KEA:14976552;ProtMapper:14976552;SIGNOR:14976552;dbPTM:14976552;dbPTM:18691976;iPTMnet:14517247;iPTMnet:14976552;iPTMnet:18691976;phosphoELM:14976552
STK11	SIK3	1	1	KEA:14976552;PhosphoSite:22588126;ProtMapper:14976552;SIGNOR:14976552;dbPTM:14976552;dbPTM:19369195;phosphoELM:14976552
STXBP2	STX11	1	1	IntAct:19804848;IntAct:19884660;SIGNOR:28265073
GRK1	RHO	1	1	HPRD-phos:11498053;HPRD-phos:11910029;HPRD-phos:8617805;HPRD-phos:9099669;HPRD:11498053;HPRD:11910029;HPRD:8617805;HPRD:9099669;KEA:11498053;KEA:11910029;KEA:8617805;KEA:9099669;KEA:9169442;ProtMapper:3014340;ProtMapper:8617805;SIGNOR:8617805;iPTMnet:11498053;iPTMnet:11910029;iPTMnet:8617805;iPTMnet:9099669;phosphoELM:8617805
KCNJ8	NLRP3	1	1	SIGNOR:31387986
ADIPOQ	ADIPOR2	1	1	Baccin2019:12802330;Baccin2019:12802337;CellChatDB:21284979;CellTalkDB:12802337;Cellinker:12802337;Cellinker:21284979;HPRD:12802337;LRdb:12802337;SIGNOR:12802337;SIGNOR:16622416;connectomeDB2020:12802337
ADIPOQ	ADIPOR1	1	1	Baccin2019:12802337;CellChatDB:21284979;CellTalkDB:12802337;Cellinker:12802337;Cellinker:21284979;HPMR:12802337;LRdb:12802337;SIGNOR:16622416;connectomeDB2020:12802337
SEPTIN7	CENPE	1	1	SIGNOR:18460473
ATP6AP1	RAB7A	1	1	SIGNOR:22467241
EZH2	AR	1	1	InnateDB:24457600;SIGNOR:23239736
ZIC1	GLI1	1	1	HPRD:11238441;SIGNOR:11238441
ZIC1	GLI3	1	1	HPRD:11238441;SIGNOR:11238441
PKN1	MAPK14	1	1	SIGNOR:17251915
PKN1	SNAI1	1	1	ProtMapper:15833848;SIGNOR:15833848;iPTMnet:15833848
PKN1	EGFR	1	1	ProtMapper:21749319;SIGNOR:21749319;iPTMnet:21749319
PKN1	AR	1	1	SIGNOR:17251915
